content,score,Label,text_clean,text_Stopword,text_tokens,text_steamindo
"Saya minta tolong, ini kenapa ya saya udh download data tp saat saya keluar dari game dan mau main lagi pas udh masuk malah download data ulang, saya download data lagi tp gitu lagi pas masuk download data ulang, udh 3x saya mengalami ini. Tolong betulkan ini saya juga gak tau bug atau bukan tapi kalau memang bug tolong di fix.",2,Negatif,saya minta tolong ini kenapa ya saya udh download data tp saat saya keluar dari game dan mau main lagi pas udh masuk malah download data ulang saya download data lagi tp gitu lagi pas masuk download data ulang udh x saya mengalami ini tolong betulkan ini saya juga gak tau bug atau bukan tapi kalau memang bug tolong di fix,tolong ya udh download data tp game main pas udh masuk download data ulang download data tp gitu pas masuk download data ulang udh x mengalami tolong betulkan gak tau bug bug tolong fix,"['tolong', 'ya', 'udh', 'download', 'data', 'tp', 'game', 'main', 'pas', 'udh', 'masuk', 'download', 'data', 'ulang', 'download', 'data', 'tp', 'gitu', 'pas', 'masuk', 'download', 'data', 'ulang', 'udh', 'x', 'mengalami', 'tolong', 'betulkan', 'gak', 'tau', 'bug', 'bug', 'tolong', 'fix']",tolong ya udh download data tp game main pas udh masuk download data ulang download data tp gitu pas masuk download data ulang udh x alami tolong betul gak tau bug bug tolong fix
"Game bagus, grafik Ultranya HD, tpi banyak dark sistem, dan banyak orang yang toxic, ngejek, dan sebagainya. Terus juga kalau lagi lose streak gk ngotak turunnya 3 bintang - 4 bintang",4,Positif,game bagus grafik ultranya hd tpi banyak dark sistem dan banyak orang yang toxic ngejek dan sebagainya terus juga kalau lagi lose streak gk ngotak turunnya  bintang   bintang,game bagus grafik ultranya hd tpi dark sistem orang toxic ngejek lose streak gk ngotak turunnya bintang bintang,"['game', 'bagus', 'grafik', 'ultranya', 'hd', 'tpi', 'dark', 'sistem', 'orang', 'toxic', 'ngejek', 'lose', 'streak', 'gk', 'ngotak', 'turunnya', 'bintang', 'bintang']",game bagus grafik ultra hd tpi dark sistem orang toxic ngejek lose streak gk ngotak turun bintang bintang
"Game nya bagus keren juga enak bisa main sama teman teman juga tapi ada 1 masalah,masalahnya tuh kalo match pertama dapat dark sistem tuh trus main lagi main lagi tuh dapet nya dark sistem terus jadi mohon Devolover perbaiki lagi atau pun kalo sehabis main kalah tolong seting lagi jadi biar dapat team yang enak gitu🙏🙏",5,Positif,game nya bagus keren juga enak bisa main sama teman teman juga tapi ada  masalahmasalahnya tuh kalo match pertama dapat dark sistem tuh trus main lagi main lagi tuh dapet nya dark sistem terus jadi mohon devolover perbaiki lagi atau pun kalo sehabis main kalah tolong seting lagi jadi biar dapat team yang enak gitu,game nya bagus keren enak main teman teman masalahmasalahnya tuh kalo match dark sistem tuh trus main main tuh dapet nya dark sistem mohon devolover perbaiki kalo sehabis main kalah tolong seting biar team enak gitu,"['game', 'nya', 'bagus', 'keren', 'enak', 'main', 'teman', 'teman', 'masalahmasalahnya', 'tuh', 'kalo', 'match', 'dark', 'sistem', 'tuh', 'trus', 'main', 'main', 'tuh', 'dapet', 'nya', 'dark', 'sistem', 'mohon', 'devolover', 'perbaiki', 'kalo', 'sehabis', 'main', 'kalah', 'tolong', 'seting', 'biar', 'team', 'enak', 'gitu']",game nya bagus keren enak main teman teman masalahmasalahnya tuh kalo match dark sistem tuh trus main main tuh dapet nya dark sistem mohon devolover baik kalo habis main kalah tolong ting biar team enak gitu
"Gamenya sangat bagus menarik dan bisa membuat kita berpikir strategi. Tapi tolong Moonton untuk mode offlinenya ada beberapa item item yang tidak ada, tapi pada saat di game onlinenya ada, contohnya war exe, clock of destny, winter, blood exe, dan lain lain. Tolong segera perbaiki ya Montoon terima kasih😇😇🙏🙏",4,Positif,gamenya sangat bagus menarik dan bisa membuat kita berpikir strategi tapi tolong moonton untuk mode offlinenya ada beberapa item item yang tidak ada tapi pada saat di game onlinenya ada contohnya war exe clock of destny winter blood exe dan lain lain tolong segera perbaiki ya montoon terima kasih,gamenya bagus menarik berpikir strategi tolong moonton mode offlinenya item item game onlinenya contohnya war exe clock of destny winter blood exe tolong perbaiki ya montoon terima kasih,"['gamenya', 'bagus', 'menarik', 'berpikir', 'strategi', 'tolong', 'moonton', 'mode', 'offlinenya', 'item', 'item', 'game', 'onlinenya', 'contohnya', 'war', 'exe', 'clock', 'of', 'destny', 'winter', 'blood', 'exe', 'tolong', 'perbaiki', 'ya', 'montoon', 'terima', 'kasih']",gamenya bagus tarik pikir strategi tolong moonton mode offlinenya item item game onlinenya contoh war exe clock of destny winter blood exe tolong baik ya montoon terima kasih
"Tolong perbaiki sistem fitur report nya, player yang tidak bermain dengan serius selalu tidak dipertegas, merugikan team tolong di pertegas hukuman nya agar player yang berada di team merasa dengan adil, bagi pemain yang feeder dengan sengaja jatuhkan hukuman yang berat dan segera respon dengan cepat kepada developer selaku game ini, begitu juga dengan sistem matchmaking yang tidak seimbang saya mohon kepada developer mlbb sekian terimakasih.",1,Negatif,tolong perbaiki sistem fitur report nya player yang tidak bermain dengan serius selalu tidak dipertegas merugikan team tolong di pertegas hukuman nya agar player yang berada di team merasa dengan adil bagi pemain yang feeder dengan sengaja jatuhkan hukuman yang berat dan segera respon dengan cepat kepada developer selaku game ini begitu juga dengan sistem matchmaking yang tidak seimbang saya mohon kepada developer mlbb sekian terimakasih,tolong perbaiki sistem fitur report nya player bermain serius dipertegas merugikan team tolong pertegas hukuman nya player team adil pemain feeder sengaja jatuhkan hukuman berat respon cepat developer game sistem matchmaking seimbang mohon developer mlbb sekian terimakasih,"['tolong', 'perbaiki', 'sistem', 'fitur', 'report', 'nya', 'player', 'bermain', 'serius', 'dipertegas', 'merugikan', 'team', 'tolong', 'pertegas', 'hukuman', 'nya', 'player', 'team', 'adil', 'pemain', 'feeder', 'sengaja', 'jatuhkan', 'hukuman', 'berat', 'respon', 'cepat', 'developer', 'game', 'sistem', 'matchmaking', 'seimbang', 'mohon', 'developer', 'mlbb', 'sekian', 'terimakasih']",tolong baik sistem fitur report nya player main serius tegas rugi team tolong tegas hukum nya player team adil main feeder sengaja jatuh hukum berat respon cepat developer game sistem matchmaking imbang mohon developer mlbb sekian terimakasih
"Kecewa berat, padahal sinyal tadinya bagus-bagus aja pas main rank tiba-tiba langsung lag gak bisa gerak, harusnya bisa invalid malah gak bisa dan gak ke detect jaringan buruk",1,Negatif,kecewa berat padahal sinyal tadinya bagusbagus aja pas main rank tibatiba langsung lag gak bisa gerak harusnya bisa invalid malah gak bisa dan gak ke detect jaringan buruk,kecewa berat sinyal bagusbagus aja pas main rank tibatiba langsung lag gak gerak invalid gak gak detect jaringan buruk,"['kecewa', 'berat', 'sinyal', 'bagusbagus', 'aja', 'pas', 'main', 'rank', 'tibatiba', 'langsung', 'lag', 'gak', 'gerak', 'invalid', 'gak', 'gak', 'detect', 'jaringan', 'buruk']",kecewa berat sinyal bagusbagus aja pas main rank tibatiba langsung lag gak gerak invalid gak gak detect jaring buruk
"Baru update malah sinyal tiba"" hilang padahal jaringan bagus di tempatku,dan kadang udah main malah tiba tiba balik ke tampilan awal game,tolonglah diperbaiki ini",1,Negatif,baru update malah sinyal tiba hilang padahal jaringan bagus di tempatkudan kadang udah main malah tiba tiba balik ke tampilan awal gametolonglah diperbaiki ini,update sinyal hilang jaringan bagus tempatkudan kadang udah main tampilan gametolonglah diperbaiki,"['update', 'sinyal', 'hilang', 'jaringan', 'bagus', 'tempatkudan', 'kadang', 'udah', 'main', 'tampilan', 'gametolonglah', 'diperbaiki']",update sinyal hilang jaring bagus tempatkudan kadang udah main tampil gametolonglah baik
"Kecewa banget sama sistem, entah aku yg ga tau main atau gmna. Khususnya di magic chase, dimna sangat sulit mengumpulkan hero. Di refresh keburu hbis koin, di tabung keburu kalah. Di naikkan level comander malah tetap ga muncul juga hero yg di butuhkan.",2,Negatif,kecewa banget sama sistem entah aku yg ga tau main atau gmna khususnya di magic chase dimna sangat sulit mengumpulkan hero di refresh keburu hbis koin di tabung keburu kalah di naikkan level comander malah tetap ga muncul juga hero yg di butuhkan,kecewa banget sistem yg ga tau main gmna magic chase dimna sulit mengumpulkan hero refresh keburu hbis koin tabung keburu kalah naikkan level comander ga muncul hero yg butuhkan,"['kecewa', 'banget', 'sistem', 'yg', 'ga', 'tau', 'main', 'gmna', 'magic', 'chase', 'dimna', 'sulit', 'mengumpulkan', 'hero', 'refresh', 'keburu', 'hbis', 'koin', 'tabung', 'keburu', 'kalah', 'naikkan', 'level', 'comander', 'ga', 'muncul', 'hero', 'yg', 'butuhkan']",kecewa banget sistem yg ga tau main gmna magic chase dimna sulit kumpul hero refresh keburu hbis koin tabung keburu kalah naik level comander ga muncul hero yg butuh
"Ini game gak bisa menang apa, ko gw kalah mulu menang paling Cuma 1 atau 2,3 kali. tolong admin monton kalo ngerank jangan dicampur gw ngerank solo gw dpt tim dari system rank gw matic Dan dia masih epic mana bisa gitu kalo gw mytic kasih yg sama mytic lahhh... masak gw mytic di kasih tim epic dark system pula. Jadi bikin game itu yg bener game dongo gini banyak peminatnya.",1,Negatif,ini game gak bisa menang apa ko gw kalah mulu menang paling cuma  atau  kali tolong admin monton kalo ngerank jangan dicampur gw ngerank solo gw dpt tim dari system rank gw matic dan dia masih epic mana bisa gitu kalo gw mytic kasih yg sama mytic lahhh masak gw mytic di kasih tim epic dark system pula jadi bikin game itu yg bener game dongo gini banyak peminatnya,game gak menang ko gw kalah mulu menang kali tolong admin monton kalo ngerank dicampur gw ngerank solo gw dpt tim system rank gw matic epic gitu kalo gw mytic kasih yg mytic lahhh masak gw mytic kasih tim epic dark system bikin game yg bener game dongo gini peminatnya,"['game', 'gak', 'menang', 'ko', 'gw', 'kalah', 'mulu', 'menang', 'kali', 'tolong', 'admin', 'monton', 'kalo', 'ngerank', 'dicampur', 'gw', 'ngerank', 'solo', 'gw', 'dpt', 'tim', 'system', 'rank', 'gw', 'matic', 'epic', 'gitu', 'kalo', 'gw', 'mytic', 'kasih', 'yg', 'mytic', 'lahhh', 'masak', 'gw', 'mytic', 'kasih', 'tim', 'epic', 'dark', 'system', 'bikin', 'game', 'yg', 'bener', 'game', 'dongo', 'gini', 'peminatnya']",game gak menang ko gw kalah mulu menang kali tolong admin monton kalo ngerank campur gw ngerank solo gw dpt tim system rank gw matic epic gitu kalo gw mytic kasih yg mytic lahhh masak gw mytic kasih tim epic dark system bikin game yg bener game dongo gin minat
Aku suka update dan event yang ditawarkan game ini tapi tolong jangan diper berat lagi dong aplikasi nya kasian memori saya dan ga semua smartphone memiliki memory yang besar apalagi setiap update ukuran aplikasinya makin besar sekarang aja dah tembus 6-7 GB saya juga mau download aplikasi lain tolong update berikutnya mobile legend bisa jadi lebih ringan ga masalah mau skin nya jadi kotak-kotak daripada saya uninstall game ini,4,Positif,aku suka update dan event yang ditawarkan game ini tapi tolong jangan diper berat lagi dong aplikasi nya kasian memori saya dan ga semua smartphone memiliki memory yang besar apalagi setiap update ukuran aplikasinya makin besar sekarang aja dah tembus  gb saya juga mau download aplikasi lain tolong update berikutnya mobile legend bisa jadi lebih ringan ga masalah mau skin nya jadi kotakkotak daripada saya uninstall game ini,suka update event ditawarkan game tolong diper berat aplikasi nya kasian memori ga smartphone memiliki memory update ukuran aplikasinya aja dah tembus gb download aplikasi tolong update mobile legend ringan ga skin nya kotakkotak uninstall game,"['suka', 'update', 'event', 'ditawarkan', 'game', 'tolong', 'diper', 'berat', 'aplikasi', 'nya', 'kasian', 'memori', 'ga', 'smartphone', 'memiliki', 'memory', 'update', 'ukuran', 'aplikasinya', 'aja', 'dah', 'tembus', 'gb', 'download', 'aplikasi', 'tolong', 'update', 'mobile', 'legend', 'ringan', 'ga', 'skin', 'nya', 'kotakkotak', 'uninstall', 'game']",suka update event tawar game tolong per berat aplikasi nya kasi memori ga smartphone milik memory update ukur aplikasi aja dah tembus gb download aplikasi tolong update mobile legend ringan ga skin nya kotakkotak uninstall game
"mobile legend sekarang kenapa ya nambah burik gini, saya kesal nya pas asik war bareng tim kenapa tiba tiba gk bisa gerak game nya. Harus keluar mlu dari game masuk lagi baru bisa kan lama. Mohon maaf hapus semua bug yang ada di game ini makasih. Jadi mengganggu semua player yang bermain game ini. Gw juga baru tau ada bug baru, gk bisa gerak di pertandingan harus keluar dlu dari game masuk lagi baru bisa gerak. Mengulur waktu game saja.",1,Negatif,mobile legend sekarang kenapa ya nambah burik gini saya kesal nya pas asik war bareng tim kenapa tiba tiba gk bisa gerak game nya harus keluar mlu dari game masuk lagi baru bisa kan lama mohon maaf hapus semua bug yang ada di game ini makasih jadi mengganggu semua player yang bermain game ini gw juga baru tau ada bug baru gk bisa gerak di pertandingan harus keluar dlu dari game masuk lagi baru bisa gerak mengulur waktu game saja,mobile legend ya nambah burik gini kesal nya pas asik war bareng tim gk gerak game nya mlu game masuk mohon maaf hapus bug game makasih mengganggu player bermain game gw tau bug gk gerak pertandingan dlu game masuk gerak mengulur game,"['mobile', 'legend', 'ya', 'nambah', 'burik', 'gini', 'kesal', 'nya', 'pas', 'asik', 'war', 'bareng', 'tim', 'gk', 'gerak', 'game', 'nya', 'mlu', 'game', 'masuk', 'mohon', 'maaf', 'hapus', 'bug', 'game', 'makasih', 'mengganggu', 'player', 'bermain', 'game', 'gw', 'tau', 'bug', 'gk', 'gerak', 'pertandingan', 'dlu', 'game', 'masuk', 'gerak', 'mengulur', 'game']",mobile legend ya nambah burik gin kesal nya pas asik war bareng tim gk gerak game nya mlu game masuk mohon maaf hapus bug game makasih ganggu player main game gw tau bug gk gerak tanding dlu game masuk gerak ulur game
"Wee monton perbaiki jaringan, bukan skin Yaang dibagus bagusin, padahal sinyal ku bagus tp masih lag server mu itu eror dan rusak, perbaiki skin Mulu yang di perbaiki, Lo mikir gak monton kecewa gua pasti setiap ada musuh langsung tiba tiba sinyal merah , mobile legend tidak asik seperti dulu DEAR : MONTON",1,Negatif,wee monton perbaiki jaringan bukan skin yaang dibagus bagusin padahal sinyal ku bagus tp masih lag server mu itu eror dan rusak perbaiki skin mulu yang di perbaiki lo mikir gak monton kecewa gua pasti setiap ada musuh langsung tiba tiba sinyal merah  mobile legend tidak asik seperti dulu dear  monton,wee monton perbaiki jaringan skin yaang dibagus bagusin sinyal ku bagus tp lag server mu eror rusak perbaiki skin mulu perbaiki lo mikir gak monton kecewa gua musuh langsung sinyal merah mobile legend asik dear monton,"['wee', 'monton', 'perbaiki', 'jaringan', 'skin', 'yaang', 'dibagus', 'bagusin', 'sinyal', 'ku', 'bagus', 'tp', 'lag', 'server', 'mu', 'eror', 'rusak', 'perbaiki', 'skin', 'mulu', 'perbaiki', 'lo', 'mikir', 'gak', 'monton', 'kecewa', 'gua', 'musuh', 'langsung', 'sinyal', 'merah', 'mobile', 'legend', 'asik', 'dear', 'monton']",wee monton baik jaring skin yaang bagus bagusin sinyal ku bagus tp lag server mu eror rusak baik skin mulu baik lo mikir gak monton kecewa gua musuh langsung sinyal merah mobile legend asik dear monton
"Tolong ya moonton sebenarnya yang di butuhkan player itu bukan skin atau Hero baru, atau buff nerf Hero tapi gameplay yang sehat, masak iya baru dapat tim bagus sekali habis itu dapat tim ampas semua, tolong perketat lagi sistem hukuman dan pemberian tim yang sesuai",1,Negatif,tolong ya moonton sebenarnya yang di butuhkan player itu bukan skin atau hero baru atau buff nerf hero tapi gameplay yang sehat masak iya baru dapat tim bagus sekali habis itu dapat tim ampas semua tolong perketat lagi sistem hukuman dan pemberian tim yang sesuai,tolong ya moonton butuhkan player skin hero buff nerf hero gameplay sehat masak iya tim bagus habis tim ampas tolong perketat sistem hukuman pemberian tim sesuai,"['tolong', 'ya', 'moonton', 'butuhkan', 'player', 'skin', 'hero', 'buff', 'nerf', 'hero', 'gameplay', 'sehat', 'masak', 'iya', 'tim', 'bagus', 'habis', 'tim', 'ampas', 'tolong', 'perketat', 'sistem', 'hukuman', 'pemberian', 'tim', 'sesuai']",tolong ya moonton butuh player skin hero buff nerf hero gameplay sehat masak iya tim bagus habis tim ampas tolong ketat sistem hukum beri tim sesuai
"Gamenya bagus cepet naik rank tapi kalo mau main cepet harus main sehari sekali soalnya klo di gas main lagi nanti malah dark sisitem di tier epik kebanyakn dark sisitem tolong dikurangin dong, tolong lah moonton klo udah diambil role gak boleh di ambil sama yg lain jadi kita gak rebutan role moonton",4,Positif,gamenya bagus cepet naik rank tapi kalo mau main cepet harus main sehari sekali soalnya klo di gas main lagi nanti malah dark sisitem di tier epik kebanyakn dark sisitem tolong dikurangin dong tolong lah moonton klo udah diambil role gak boleh di ambil sama yg lain jadi kita gak rebutan role moonton,gamenya bagus cepet rank kalo main cepet main sehari klo gas main dark sisitem tier epik kebanyakn dark sisitem tolong dikurangin tolong moonton klo udah diambil role gak ambil yg gak rebutan role moonton,"['gamenya', 'bagus', 'cepet', 'rank', 'kalo', 'main', 'cepet', 'main', 'sehari', 'klo', 'gas', 'main', 'dark', 'sisitem', 'tier', 'epik', 'kebanyakn', 'dark', 'sisitem', 'tolong', 'dikurangin', 'tolong', 'moonton', 'klo', 'udah', 'diambil', 'role', 'gak', 'ambil', 'yg', 'gak', 'rebutan', 'role', 'moonton']",gamenya bagus cepet rank kalo main cepet main hari klo gas main dark sisitem tier epik kebanyakn dark sisitem tolong rangin tolong moonton klo udah ambil role gak ambil yg gak rebut role moonton
